fulfillment_id,order_id,fulfillment_date,fulfillment_method,shipping_carrier,tracking_number,estimated_delivery_date,actual_delivery_date
40fb630c-de9f-4c00-a725-50fb3486900c,3eb3cd7d-a335-4e1a-8361-563b868db61c,2024-09-25 14:01:03,ups,Carter-Mendez,7a2f09fc-8864-4a54-aa3b-fcaf36ce0097,2024-10-30,2024-10-21
7e05faf6-7df5-4473-8427-72aec22c493b,b38cb23c-8e0d-4f6f-9c16-5df3d11a1249,2024-09-28 15:15:41,ups,Gonzalez-Chavez,c8e5da02-bb49-4e24-8f45-22bb036d5397,2024-11-01,2024-10-31
1dc93edb-45e1-4a55-a868-bcf6756e64cc,9b7f18fe-54aa-45de-9975-de6adba2be0b,2024-09-27 10:11:30,ups,"Patel, Jenkins and Hayden",60e35a23-d7c0-485a-a2e7-2a26143ad34d,2024-11-03,2024-10-29
9ba3c6e6-2c69-4d3b-b1e3-13c0639ce0b4,cb60156d-6c79-4b96-a4e7-6e64333f8d84,2024-10-05 11:56:43,fedex,Salazar Group,a12330ea-ff22-47f9-a8f4-f68f96cae25a,2024-10-15,2024-11-07
51ff3609-033d-4217-bfa9-e98a2fc234c2,83050380-00ff-4bcb-99ea-1f99541935f3,2024-10-05 06:55:17,fedex,Blanchard-Morgan,8fbca39b-4607-4d91-9da9-af0cbc35d47e,2024-10-29,2024-10-18
beaa558b-0627-42e9-8b4c-e8e466595638,061cd460-b4b3-4e38-8033-5a20ed5d2f6f,2024-10-02 18:16:55,usps,Kelly PLC,61ba05f5-b044-417e-848d-41ecc8404c2c,2024-10-14,2024-11-06
6a83831c-a10d-4157-8d9f-fa295bc9ebad,290353ea-f113-434e-8159-76d4bfd6e884,2024-10-01 20:12:32,fedex,Hoffman Group,e3e84e35-1a4d-41f8-8e6d-fc4a322a28d9,2024-10-13,2024-11-01
aea05c16-f98c-4354-b7e5-ecad8d04ccf8,17dfa9ad-6367-4efa-b286-d19a5ed0604f,2024-09-26 14:54:51,in-store pickup,Barnes Inc,a704059a-42e7-45fd-9239-95c92a86fba6,2024-11-01,2024-10-12
ef814398-d213-48d7-8fb0-86a8b1722829,b918df8a-6ba6-4c02-9e5c-fcd8b18036aa,2024-09-14 20:02:22,in-store pickup,Gordon PLC,5ebc3eea-1cc3-469b-a441-93cfec241a27,2024-10-16,2024-10-16
578c87fc-bbd1-4468-a1b2-92a1e172f9b2,d1aaef7c-f994-4737-8880-f5ce037176bb,2024-10-04 20:50:02,ship to home,Harris-Smith,88ad12c4-15e2-45bc-a9f2-c696e7b913d0,2024-10-23,2024-11-05
40f99dd0-1acf-41f4-8077-954ed775a022,b69610d8-4955-4841-9e5f-dce73d60789a,2024-09-20 09:50:59,fedex,"Williams, Miller and Simon",5f704f6e-dbab-45ee-a871-703ac188c12b,2024-10-18,2024-11-04
7bc8127e-327d-4749-b081-d26f5322905c,3eb3cd7d-a335-4e1a-8361-563b868db61c,2024-09-24 15:32:35,ups,Young-Robertson,8514232c-77bc-46de-87fd-bee69c3b3818,2024-11-01,2024-10-16
a381f18b-58ed-462a-b1e1-c5e4bb0cfdb2,6c55e615-e87f-423b-a0da-caa745c6e66b,2024-09-12 11:26:13,in-store pickup,"Adams, Brooks and Nelson",9fafc08e-65d9-45f7-a87d-c2c661eabdd2,2024-11-06,2024-11-03
44587430-07e2-472a-b8ba-05de57f1ae8c,f8630f88-e07b-4e9c-83b2-d7fc5afe80ac,2024-10-08 15:52:58,in-store pickup,"Jones, Walls and Knapp",23b35eb3-8eb1-4bf0-bffc-9203adae6e2b,2024-10-13,2024-10-29
7923c175-30d4-465d-abe8-a1ea4d296895,8195f55c-d04f-47e6-b559-de7929bdb639,2024-10-02 20:02:57,usps,Anderson-Smith,53a63692-2f74-4e50-9913-c4de6500a47c,2024-10-13,2024-10-16
6c2a542a-a494-45d1-8e29-75a8f549375d,e9c4098b-90d7-4645-b9c7-372660d356cc,2024-10-05 10:55:48,ups,Wright and Sons,2cdeb626-77a4-49c3-be0e-207e1b82d9da,2024-11-06,2024-10-24
e4074ea1-f014-483d-b51c-dc1acefca44d,cf656fea-6f3b-46d9-b675-d8fb4df27202,2024-09-23 20:05:36,ship to home,"Howard, Hays and Strickland",41501085-0789-4c1e-885e-4401e3275861,2024-10-24,2024-11-04
26bf4500-5931-4648-b227-e7673576a70b,c1839d73-6f23-4411-b3bb-ca777f8d3e6d,2024-09-25 20:57:09,ship to home,Mckinney LLC,699d0c26-2259-4981-b13e-0d8cba25bc53,2024-10-11,2024-10-17
4cceee7c-6206-450d-a43d-435fbcc5750c,4e19b45b-0646-4e1e-b8df-414829bfd200,2024-10-08 09:09:42,ship to home,Kelly-Patel,1c6df277-3916-44db-b463-d4bc2b5bef10,2024-11-07,2024-10-19
9b9a6392-6228-499f-97a3-ae8694efd8cc,d3b36115-531c-4107-8836-0fdfeb9d7e7d,2024-10-03 05:37:50,ups,"Porter, Pineda and West",65a16a72-55db-476e-84b2-fae9192eaeab,2024-10-14,2024-10-28
a5211c74-88b7-4381-8463-a4ea107606fe,56c83654-d1d3-448e-901d-c91830edf7d9,2024-10-04 22:33:47,in-store pickup,Harper Ltd,5dd353be-549e-4439-ae26-bda3330f192b,2024-10-10,2024-11-06
4ee3b5be-c49b-43b0-bbcb-6086ac1085c7,f772b15e-0fd0-41c4-87fd-ed08eaee35ed,2024-09-30 12:35:49,fedex,Jennings-Edwards,277369ff-93d9-4b98-9d39-49605dbb5d94,2024-11-07,2024-10-31
20fe41c1-e8b6-4295-92ec-fdb8b9c23f4d,28fee53e-aaf4-46a8-8618-c8ddf848bba6,2024-09-23 09:49:10,in-store pickup,"Bennett, David and Ward",0830ac51-afa3-41a4-9ede-2b796d12b61e,2024-10-15,2024-11-07
e1411f7d-d1d9-4865-84ce-a2381038e4ea,806abc74-a907-4ccc-b9de-a89124f06d79,2024-09-22 12:11:12,in-store pickup,"Martin, Williams and Mitchell",821d9e2d-23b8-49eb-bfcc-0ec9d87285a3,2024-11-06,2024-10-16
61777a8d-fe4e-4651-9c4e-0a201c072a01,83106622-6a33-43ba-b87a-e584ace85b8f,2024-10-05 02:03:23,in-store pickup,Harris Inc,1227d48e-fbaf-4449-8328-531fe1351eb1,2024-10-25,2024-10-25
2c2cc4ff-ad96-4e22-9df4-a2bdc70409d6,745d1a6b-2396-46fb-84ec-bebba894b867,2024-10-05 23:17:43,fedex,"Meyers, Mayo and Brooks",91da1255-a718-429c-86df-b06bb6cf53e2,2024-10-23,2024-10-17
a230994a-0405-4788-bad8-0eb4ea25b6e1,00ddf14f-0c0a-448d-b897-becd6affb173,2024-09-16 03:02:10,in-store pickup,Knight-Downs,374b06af-fc19-4565-ac00-22db06522d87,2024-10-26,2024-10-16
86274445-424f-435d-a4d8-7806c97a408d,7b3b0645-ee81-4e11-b462-a511060bba2e,2024-09-27 21:19:44,ship to home,Kramer Ltd,a8c59420-5f42-4431-8188-d99e73072b78,2024-10-22,2024-10-27
87a41d73-2607-4adf-906b-85e1f517bcb0,c6b28602-61b3-4d86-a01b-7ae600ba2bf1,2024-09-26 08:00:46,usps,Smith-Holder,45c6cd71-3363-4e1e-b9f0-64d332fdf430,2024-10-26,2024-11-05
5e6d0899-1100-4c2e-8305-9f21b8eb3cd7,d53405e2-6815-4e1a-8c75-3127403e7670,2024-10-09 05:24:35,in-store pickup,"Davis, Nelson and Gonzales",5ced752e-6efe-451e-a7c4-128ceccf80a0,2024-10-29,2024-10-18
8cd4e0c5-4de4-4be4-88ab-1f173658bf76,9e4ee567-e0e6-4afc-9e1b-2c70c55a4ce8,2024-10-05 13:02:50,fedex,Scott Ltd,a6c56e90-50c0-41a1-8595-f9ca7021aeda,2024-11-06,2024-10-21
948fa5f1-86ad-4938-8373-eeb7aafe1db9,f7022481-b5a7-4554-b989-fd57cba53b63,2024-09-18 14:24:08,usps,Lindsey-Robinson,79f1860a-d391-46f2-9694-2b805dec150c,2024-10-12,2024-10-14
6c9ea4b1-48a3-4a60-9777-c8b74fef1a76,bb5e2bd3-9456-4554-b4d6-72bee2459fe3,2024-09-21 00:12:41,usps,Kerr and Sons,5c67fb88-f280-4551-af33-a00de5984b78,2024-10-25,2024-10-13
f0ee9fc4-aecb-4dd0-ae76-302b9a4f6272,3ca687a7-2f90-4c5e-a252-43edf52f3188,2024-09-26 05:12:28,ship to home,Holmes-Jackson,0cc905a6-4a80-438b-9984-72173d73c28d,2024-10-13,2024-10-12
8bb3bb99-9c25-45b3-92de-e8fe463b58a7,3fcad875-8009-412c-ac53-56ef46acb730,2024-09-16 11:20:29,usps,"Mathews, Simmons and Young",9c5d4726-1876-48d2-a813-b7ab9e78047d,2024-10-24,2024-10-16
510fa422-5e3d-4fc9-8616-3d3346440288,70f7ad9e-c76a-4ba0-83e1-dc367041b8c4,2024-09-15 21:00:20,ups,Owens-Hood,748a1f4c-6ac3-4614-a90e-fe3507a64f6f,2024-10-21,2024-10-14
664dca39-775c-4afd-85af-c9697291b776,4e988dc5-29fe-4fb7-88e7-87df039f9f4e,2024-09-29 09:45:52,ups,Smith-Bell,09a2d56e-ccae-4a6f-bfaa-09590c6b631c,2024-10-20,2024-10-21
d95e8b52-1f61-4222-b64a-e70841277b3b,2c152f1c-bc8f-4e3f-b11f-51b63a13d999,2024-09-30 20:56:13,ups,"Gonzalez, Houston and Holt",141acacd-4bf2-4315-b1d8-2fe3dd92461d,2024-10-21,2024-10-24
a2b0be11-03eb-447d-93a4-bfdaeec7aa70,b67de486-3703-4f80-83ad-8c0441b58d41,2024-09-20 05:23:42,ups,Allen-Little,5d35d8e8-ac27-4bd7-bb9f-26d45984a557,2024-10-31,2024-10-24
a1d7a8ab-ba3c-460a-b5d2-7d6d2ae40f9e,7c6f17c6-0970-4ae9-a338-9b1bfde0ad63,2024-10-09 11:10:16,ups,Davis and Sons,5b5cd240-706d-4443-9b53-5d86ac835d5d,2024-10-15,2024-10-24
848f7bef-9135-45a7-9d44-52c266badf95,ae70b190-99b2-49cb-bf7e-2b8128b4409e,2024-09-22 09:46:11,ups,"Simon, Schneider and Hoffman",214d40c4-5588-4c17-9e01-6711562f1458,2024-11-05,2024-10-20
e4f49131-c36c-4cd0-a02c-a27840e0ca1c,f4d71c5b-70c5-4ff9-85d1-903cec4a39fc,2024-10-06 02:02:12,in-store pickup,Price Ltd,b63cec68-2af0-4309-828d-0a2cd0d622e4,2024-10-22,2024-10-13
86d21dc9-e937-4fd2-a10e-e1e9e72e7e66,4296a65b-3216-4ba6-8ee1-6af46b345eed,2024-10-01 15:34:20,fedex,Myers and Sons,7e068b25-1996-4123-a126-003d3836098a,2024-10-30,2024-10-15
4ecea687-e9d5-4d1c-8446-bba70d4f6ab5,426b00b9-5125-4c42-b3a4-79e9e766d920,2024-09-28 09:18:46,ups,Brooks LLC,5d08c422-0ba1-4ec0-934e-7f2bf726c42d,2024-11-08,2024-11-01
b319de34-f7b9-491e-a490-e804c33f9acb,b17a60da-157b-4f84-a714-85dea681d9f3,2024-09-22 16:02:47,ups,Lewis and Sons,0e07ab5c-780f-471e-b36e-1daac4d47a54,2024-11-05,2024-10-31
92c8dc88-a1d0-4af9-9139-0aebb96ab74a,d523ebfa-8836-4017-ac71-1f02a5544064,2024-09-19 15:06:35,fedex,"Stein, Castro and Hood",277436e1-667e-44e4-9532-0620cb448c7a,2024-10-25,2024-10-22
ca5a6cf0-caeb-4a83-a712-e0d47d0b8f26,5dbe2cfb-a2e9-432d-ba8d-d1ab888c5a42,2024-10-10 04:49:24,fedex,"Roy, Espinoza and Lester",678fd42d-9786-4de1-9003-4042e7bd3048,2024-10-10,2024-11-06
ba43a9ac-2921-4f76-92bd-c3b67de75a0d,df29fb73-9862-43a8-8932-24fbc76b7769,2024-09-18 05:22:25,ups,Santana-Taylor,6220dcd9-5f29-496f-b2e4-5108a795fb6f,2024-11-08,2024-10-22
624395a8-1184-4c28-aaac-848f97f12ea9,d136c1b2-782d-4a8d-a85f-04d6f45ebfbe,2024-09-25 15:59:50,ups,"Harris, Hart and Armstrong",aa5944aa-fcb4-423e-9da4-fa6e4095ce7f,2024-11-04,2024-11-06
418bd231-8199-433f-9f7d-9c9a42c9d8b8,90d1e35c-8c9c-401d-a3eb-74d73b154ec9,2024-09-17 11:33:44,in-store pickup,Whitney-Sanchez,d798620a-71fd-4b06-9f8a-088a25def1a8,2024-10-30,2024-10-20
266c711b-95e4-418e-aea4-39ac5ab9ad42,6ecc1b4b-d4de-401e-934f-fc595f95c5cc,2024-09-29 23:29:50,ship to home,"Barron, Byrd and Sanford",2345e3c2-2811-4570-bd77-a24d0cbc4486,2024-11-07,2024-10-26
5b66f38d-ec59-4e66-8ace-b26222d87ec0,b1f3fdd3-9b37-420b-a9f0-b20d1f9e2857,2024-10-03 21:50:19,in-store pickup,Smith-Clay,ea0fc9b7-87c0-4502-8e93-bdd42fc88781,2024-10-24,2024-10-11
35744699-619c-4b04-918f-bd04e9b0bd18,e64a757a-a73b-41d0-a22e-e118359f596e,2024-09-28 20:22:40,ups,"Ramirez, Hamilton and Davis",4d90a408-f8ea-4e42-bfae-d20ecf85a0d2,2024-10-27,2024-10-14
735d92a2-2444-4f8b-b991-5be280fe7075,41f4b58a-80b5-4cea-97dc-fdb02c3526a5,2024-09-27 14:24:28,ups,Knight and Sons,56365c42-4e70-4a92-82e6-35b7be94109e,2024-10-23,2024-10-22
3b153006-c780-4032-b412-42699e6cb4c3,d2449dc6-7546-4893-80d1-1f1d0472dfcd,2024-10-07 01:00:42,usps,Spears-Campbell,2d3308fc-378d-43dd-ad71-4be483976781,2024-11-08,2024-10-29
472cd7d4-3443-46aa-a85a-084ae69c4b3e,16f609da-ffac-498b-8af1-cd8443de2cf0,2024-09-22 09:15:52,ups,"Carroll, Todd and Hughes",36f2823e-9b4a-4070-91b7-db2e2a333cd3,2024-11-07,2024-10-16
8c1c50bb-5ddf-4c28-9dab-53cc2b83a82a,84a3563a-5a74-41d3-bbd0-cba6188f601f,2024-09-25 19:11:54,usps,"Mcintosh, French and Thomas",2e35322b-7a73-497f-8790-28be96719938,2024-10-23,2024-10-30
0f3dd044-a76d-42e4-8eda-106f13dd8ff1,f8e7e6b1-654f-44f9-a397-5f5f712cdd4b,2024-10-04 23:14:17,in-store pickup,"Weiss, Gutierrez and Lopez",609c8c85-4217-4a5d-b930-b237ac8d73f3,2024-10-11,2024-10-18
b4ef36e4-be7b-42f6-a2fe-86381d89f649,7cd733b3-2d2c-4565-89c2-58b6afa58cc1,2024-09-23 03:39:37,usps,Davis-Nielsen,922f6c77-24dc-45d5-8103-acd377a23369,2024-10-13,2024-10-27
2bd07eb8-7f9e-4fc0-b280-93065441d2fb,5a94072a-dd99-413e-bcda-20199729a507,2024-09-16 01:50:58,ship to home,Durham and Sons,12584ecd-5aa3-497b-8fb7-08d06237e44e,2024-11-03,2024-10-14
991624f3-0ab3-46fd-bf88-a1dd7a524361,e017be85-bc1c-467e-b568-00f5a031dd34,2024-09-27 11:14:54,ship to home,"Ramos, Jones and Neal",157bd8cb-bd8e-4107-b838-9ac783cce8c4,2024-11-08,2024-10-23
d072e27c-4169-44bc-9fd4-a77a919b20d2,5da041d6-c04b-405a-8ba5-f781bf7522af,2024-09-12 05:40:35,usps,"Perry, Sullivan and Walker",d70daa21-f60c-415b-8681-169784531b25,2024-11-02,2024-10-16
bd9acca5-50b6-40c0-9b71-ed3f5ebf4e25,f6d49745-ef6c-4d70-a1c0-8d171241310f,2024-09-27 03:09:41,in-store pickup,May Ltd,56d793b6-00f6-42f3-b7be-ceb97415fdec,2024-10-24,2024-11-05
be00c7c3-75d9-4a50-98d9-e28f9b5f5657,30c097bd-c6de-4e4d-8350-ce03fa3b0fb1,2024-09-29 08:02:53,ship to home,Smith and Sons,45c30ce8-b823-44af-bdbb-a0082e9c8797,2024-10-16,2024-10-18
46fd3edd-a161-42d6-b39c-2d68940ff5a7,98a2c108-a0db-4057-aa52-83679bfef69a,2024-10-04 12:24:15,ship to home,Smith-Brooks,0f495f74-c23d-4ce6-8e20-406bfc3d82fc,2024-10-18,2024-10-28
cce44e6c-687d-463f-9af1-89363ea95e87,e5d089da-8d3c-43b9-bc94-21f82e69d9b8,2024-10-06 08:11:56,usps,Glass Inc,12f072a6-72bd-41f0-9cbd-e5c7595a1724,2024-10-14,2024-10-12
ea01267e-e965-4591-b942-309b774ad7c3,708ff1c7-0afa-42a2-a88f-73052be43d2a,2024-09-15 19:57:36,ups,Mcgee-Cordova,34a3c1a8-92a8-4ab8-8f82-6ffce95fc2bc,2024-11-01,2024-11-07
768af333-f352-48e3-a0ea-b5fe13594b9d,ee3eb334-ccdf-418b-8bdc-6008cfe2be7b,2024-09-12 22:39:06,in-store pickup,"Wu, Webb and Bridges",4aa419ad-0ec2-4da0-ae18-8bd45d6c780b,2024-10-19,2024-10-29
7b78f4a1-1ddd-4f9d-a624-ef747ed6b68a,73487b9d-c280-49ff-b9f9-6938cc9775df,2024-10-08 05:54:24,usps,"Smith, Martinez and Moore",c1c59ba0-07f0-4866-acad-487242ab0c05,2024-10-20,2024-10-16
3630c2b7-5b01-4a84-9c24-17b07467e909,57e9e60b-ca36-4596-97d0-9f6c0e1993f8,2024-09-11 15:02:58,usps,Johnson-Gilmore,0e269549-c964-47fd-9676-8e306863ad3c,2024-10-13,2024-10-14
15e92c18-9df8-4c64-baa8-ac61a36e7e52,2b05ff62-2dda-4bd5-8a15-cdd151b1ad55,2024-09-20 07:28:00,ups,Black-Collins,24560ecf-78d4-412c-94e7-622f2a2f8d33,2024-10-31,2024-10-20
e7107a9f-08a1-402f-800e-ed21d463fc28,9b8f5a41-7bf4-4f25-a023-e538c145934e,2024-09-15 07:36:13,fedex,Nguyen LLC,346f09d1-3b8e-48cb-b3a5-7bb279ca84fd,2024-10-11,2024-10-26
8d48b8cd-a14d-438b-ab75-50873470c0fc,d6d2f624-676f-4bfe-8eb0-97701380c281,2024-09-14 09:19:16,ship to home,"Glover, Morales and Erickson",dc0f6ba8-b4dd-4350-b3c3-2524543b3633,2024-10-11,2024-10-19
d3771f02-a88a-4366-9809-7f4a9fe191d3,83a6b2e4-9047-4bf8-a338-05ea168d37b8,2024-09-20 19:18:59,ups,Jackson-Robles,1bdde3ac-e321-4197-83a8-c025e097d2ef,2024-10-19,2024-10-16
7afc1d8f-724b-49a4-960f-ae1c8a232afe,fb8c5635-3ae0-4f31-af1e-0c0cbc821a61,2024-10-03 13:49:30,usps,"Daugherty, Neal and Smith",25106d30-7811-4dfc-8e00-426d02526271,2024-10-20,2024-10-25
10545064-3b43-4bf4-844f-724ece14bdf3,0922f0a0-0efd-47c4-b6fc-04282067fa20,2024-09-28 15:30:45,ups,"Bryant, Phillips and Holloway",30e0f9ea-f103-426f-97f7-75eff8838296,2024-11-06,2024-11-01
116dd51a-39c4-48f2-ad6b-93ffdc43eace,9d91fbdc-8827-412f-949a-c9a565ddcc75,2024-09-24 09:29:09,usps,"Garcia, Deleon and Matthews",a54f28aa-180d-4fbf-997b-b0c9506a72d3,2024-11-06,2024-10-24
cc645299-7e6b-4a0b-bbb1-70a72d9846e4,b62a3f3a-5c65-4d9f-b933-79aa22771fdc,2024-10-05 16:21:52,in-store pickup,Rush-Ruiz,550d929f-2413-4a7e-a8fc-6c31d8ece94f,2024-10-18,2024-10-18
ecf39dc7-883b-4c9e-8e47-6cc458429f53,b5931f70-13fc-4db3-84a2-9fe7cfc405e5,2024-09-13 00:54:15,fedex,"Frost, Hansen and Harris",a9b8ed8f-d142-436a-8336-c17e815319ae,2024-10-12,2024-10-12
f806cd93-2d53-4464-8b08-584db5b2f2aa,f4ac6881-c06b-43a3-a5ac-06ca6d18a3ea,2024-09-28 14:14:59,ups,Bell LLC,7bfdb262-f47a-4fd5-9632-c70b755e668c,2024-10-15,2024-10-14
c7f17f65-c216-4d2f-b729-f9f0a2f2a11d,435252d6-fb0d-4c39-8902-134182a770de,2024-09-17 13:48:34,fedex,Johnson-Porter,1ce1fdc1-7b26-4c4c-8d29-f649f30d6588,2024-10-30,2024-10-31
e1aefd89-3070-44c1-9ee2-5ab5b4b9b3ea,82115bfa-d16b-4c70-a4fa-0b85e45a8268,2024-09-14 16:21:48,in-store pickup,Terrell-Green,d634c655-60f5-473d-8aa1-0badb94b3234,2024-10-25,2024-10-23
21dee0cb-22d3-489f-8186-af654a0ffe4d,e77c7a47-db7f-452d-a54d-0e2d3a2fdc0b,2024-09-28 05:18:48,fedex,Clark LLC,ffe669f3-0b18-4bfc-99f3-629e31342e91,2024-10-15,2024-11-08
2b291c00-865c-4125-bd4a-f51db6729c67,e486081e-167b-4646-a0ba-96544c2bb104,2024-10-02 03:57:16,ship to home,Curtis PLC,9572eac4-3deb-46f1-96d2-ccc3912275f4,2024-10-21,2024-10-12
5e6aa235-15d7-4188-8216-82b8e292d79a,08b6de29-15b1-447d-821e-6486af87d543,2024-09-30 12:58:54,in-store pickup,Howard LLC,18f6ed52-1a58-4548-8592-0ba434e4ece8,2024-11-08,2024-11-07
20515b5d-8a66-482a-ae5c-ca4a28e0849b,708ff1c7-0afa-42a2-a88f-73052be43d2a,2024-09-29 19:43:38,in-store pickup,Medina Ltd,d363cbfc-ca9b-4bb1-9dac-944fb78b19d9,2024-10-12,2024-10-12
879863a5-475f-4c8b-8e3d-19fd20dedb71,609a286c-98bf-4807-a2bc-a4281f7b9607,2024-10-04 21:37:19,in-store pickup,Richardson PLC,8e7fbdd6-d621-4458-9bc9-b77bbc502338,2024-11-04,2024-10-14
6fdf3014-0d87-44b7-8b86-fed57f28a34e,78120643-f53c-4ae4-9553-125d06dd6a9c,2024-09-25 01:02:08,ship to home,Smith Ltd,32220c23-1010-43cd-bf3e-1938fb147a71,2024-10-17,2024-10-23
b217ed1c-f562-4ca4-88c0-d915dee489aa,ebb32b25-67a7-40c0-9f28-2079b8daf63d,2024-09-27 03:01:35,in-store pickup,"Duarte, Williams and Osborne",4d8c7ea0-a159-4fd9-8087-615fcbee5d3e,2024-11-06,2024-11-03
985ccfc5-fe31-4a1b-8845-c2e78a84af11,b8101e24-7e0b-4e4e-ba2a-a5ac877fc445,2024-10-06 01:13:37,in-store pickup,Davis PLC,e5c606bf-ce79-4c5d-a5de-1c8fcdb3ab56,2024-10-19,2024-10-29
2441f062-7916-4def-8da5-1cd159a20688,f71374d1-6d1e-41a5-9ffb-6106743b4afa,2024-09-19 22:55:48,usps,"Franklin, Barnett and Williams",7d73533c-0b0a-4ebe-84a8-1a6c467188ba,2024-11-08,2024-10-26
ae1c21f6-7338-401d-993b-99977a1a4cdc,7db10620-6259-46d2-bf0c-8764cf6d181d,2024-09-21 00:28:06,usps,"Gates, Valenzuela and Santos",cf045aad-b93c-41e3-9568-38a2c73e835b,2024-10-24,2024-11-02
42f0686e-ad03-4a7b-9378-e0b80ca0aef3,50f52bac-ea05-4967-bf15-23a89b1f1242,2024-09-15 21:51:41,in-store pickup,Lee PLC,8554401e-6cca-44d7-b62f-bc27d988a09b,2024-10-20,2024-11-04
f22a1c7f-61f6-42a7-8626-d881dd2cba78,66799d17-f890-49eb-9cca-924e31683e65,2024-09-29 18:08:01,ship to home,Gardner-Solomon,982bba1e-1acb-4bae-8d5c-6dcfd1e6f457,2024-10-28,2024-10-15
9b71a249-ef05-4be5-921c-01c77d4418b3,f9ba8fdf-61cc-4625-ad3f-119645d9d620,2024-09-18 16:35:55,fedex,Hudson LLC,f3e9fad3-4c8f-4b91-a23c-75e6e42321a0,2024-10-14,2024-11-01
765ec420-81d1-4a92-bbdb-98b6160011c2,6ebe18ea-c2e6-4a42-b29d-be91e669dd7a,2024-09-13 22:45:23,ups,Johnson-Barnett,45f027ad-81ac-46c3-a42d-454393d7ae83,2024-10-21,2024-10-13
98dd2978-0633-4f73-905c-82ea30c86abe,883b7417-e300-42f6-8f6f-08bcd66b4bd9,2024-09-23 13:47:07,ship to home,Jackson Inc,c8c23ccb-9a48-4bc3-ad80-45182b6ed1af,2024-10-24,2024-11-03
2f0ee726-5c6c-4021-ad89-b71ce5dfa929,09b5ab01-7542-4429-a89f-599cac668992,2024-09-13 18:31:18,in-store pickup,Barrett-Mendoza,168de4a9-6f13-4d92-b7ca-280b167ae819,2024-11-04,2024-10-14
75df1339-52f5-4a9c-b031-865d9525faf3,bfa28e27-e712-4e10-b410-995409695a97,2024-10-02 21:31:14,in-store pickup,"Hubbard, Armstrong and Patel",9c7dfcd2-8787-44ab-9860-8a0d664c1899,2024-10-20,2024-11-07
876649ee-fc7d-4e5a-971f-4a973e653e7a,18984455-da08-48be-84a1-e59c71c698c8,2024-10-06 05:43:27,in-store pickup,Brown-Snow,fb417744-34ae-49cd-957a-610bdca422e9,2024-10-29,2024-10-14
4eee53c7-a703-4b6c-8182-6ad929aacce7,3144ebd7-8a0f-4059-877a-04e4f16b8e53,2024-10-03 00:04:40,ship to home,"Huang, Reed and Cox",18dc086c-9b00-4335-a4e0-a0348180c7f6,2024-11-04,2024-11-07
33821111-b310-4d77-a06b-4fe5f9150168,8c179573-ca36-4ced-aa87-97b5e2e0ec65,2024-10-06 18:59:30,usps,"Williams, Stark and Wheeler",07d6cb83-b267-4f23-8067-9035f01ef050,2024-10-22,2024-10-10
29254d95-0616-4ca1-ae30-92643e96ce82,0f829c4f-17aa-4de7-ae2a-aabe461b0c42,2024-10-06 23:03:54,ups,Andrews-Howell,1d4d1927-98c7-4f0d-9dc9-8bc0b8fd8467,2024-10-12,2024-11-03
13419d7e-4bd7-4a81-98e7-3521e9f81d79,a0570399-f40c-4614-bdf3-6761b4db5f31,2024-10-05 12:51:52,usps,"Mccullough, Lee and Le",489190a0-b704-4321-8117-57abf7f4b2c3,2024-11-04,2024-11-05
1816ff6b-75b7-441a-a64b-e3c9137d26d6,14935a8a-8514-48b7-bf22-80511c8b327d,2024-09-20 21:49:06,fedex,Blair-Mason,412607f7-ea14-40d0-991f-a11e0930f868,2024-10-29,2024-10-17
b4cf3866-a310-47f9-9430-bdaff7485040,3e2ebc0f-cd43-4877-a61e-dc413750c3c9,2024-10-10 00:43:38,ups,"Robinson, Archer and Walker",c0eba198-a83f-4c2c-bf1e-92c1571373a6,2024-10-28,2024-10-16
b169b293-3c8b-4c95-a856-2bccbd5a881e,4504f7e1-59e6-4be8-9d3f-e743913a1ab1,2024-10-03 22:22:15,in-store pickup,Leonard Ltd,66c5a6b7-e6a8-4029-86b6-91ec096079ad,2024-10-19,2024-10-21
28e226f6-8361-451b-ba14-8edb62c82343,0f7eb491-6d02-4890-a114-90227aba7316,2024-09-20 14:53:20,ship to home,Weiss Ltd,66d62009-18b3-4e12-a428-9e48ba1c3549,2024-10-26,2024-11-04
a0aad1a8-b07e-4c90-b33b-b69d4944ee1c,1ca32c46-e078-470a-8c0e-b4486b370449,2024-09-15 16:33:27,ship to home,"Sanchez, Navarro and Alexander",33a17963-c6be-4760-9c60-851d59307e4c,2024-11-06,2024-10-14
e7d47921-31a4-4df2-81ad-1d6223982f82,73673298-e436-436e-aed3-f094ec2bd42f,2024-09-12 23:57:57,usps,Case Group,b233dd59-cb6b-491e-9a12-0952305261db,2024-10-27,2024-10-18
d9f4d756-e3de-46ee-be3c-65b4b48bddb9,140a45fa-00ea-499b-9b9f-2db26efdc355,2024-09-30 14:02:23,usps,"Whitehead, Smith and Jones",51128234-a779-450a-83e0-2b366b556f5a,2024-10-15,2024-11-06
6d374c71-c244-481b-b86f-937a7f0d9398,7e933627-9cbf-4a07-859f-3767f65092a2,2024-10-08 17:00:51,fedex,Martinez-Wade,2d1b4377-250a-4087-bab8-6dd29380a228,2024-11-04,2024-10-18
